geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,,,
1026,-23.54131234,-46.62849025,sao paulo,SP,,,
1020,-23.55253336,-46.62960898,sao paulo,SP,,,
1004,-23.54918138,-46.63482186,sao paulo,SP,,,
1017,-23.54968992,-46.63051281,sao paulo,SP,,,
1040,-23.54160306,-46.63921552,sao paulo,SP,,,
1009,-23.54907483,-46.63756199,são paulo,SP,,,
1050,-23.54900941,-46.64281228,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1014,-23.5456257,-46.63354192,são paulo,SP,,,
1033,-23.53784453,-46.63419203,sao paulo,SP,,,
1047,-23.54688821,-46.64145011,sao paulo,SP,,,
1011,-23.54763955,-46.63603162,sao paulo,SP,,,
1034,-23.54219511,-46.63650368,sao paulo,SP,,,
1009,-23.5469354,-46.63658793,sao paulo,SP,,,
1039,-23.54020962,-46.6375457,sao paulo,SP,,,
1014,-23.54649616,-46.63345995,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1005,-23.54877949,-46.63830269,sao paulo,SP,,,
1043,-23.54684406,-46.64062846,são paulo,SP,,,
1011,-23.54763955,-46.63603162,sao paulo,SP,,,
1028,-23.53511468,-46.63664864,sao paulo,SP,,,
1005,-23.54968972,-46.63671906,sao paulo,SP,,,
1046,-23.54510615,-46.64381019,são paulo,SP,,,
1039,-23.5406862,-46.63829645,sao paulo,SP,,,
1031,-23.54419,-46.63629,sao paulo,SP,,,
1032,-23.54246024,-46.63618793,sao paulo,SP,,,
1045,-23.54179442,-46.64277789,sao paulo,SP,,,
1044,-23.54727688,-46.63992378,sao paulo,SP,,,
1033,-23.54070359,-46.63794453,são paulo,SP,,,
1009,-23.54634051,-46.6362385,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,sao paulo,SP,,,
1047,-23.54573684,-46.64048374,sao paulo,SP,,,
1050,-23.54891736,-46.64252067,sao paulo,SP,,,
1026,-23.53925653,-46.63344053,sao paulo,SP,,,
1029,-23.53960895,-46.63291093,sao paulo,SP,,,
1039,-23.54197195,-46.64003197,sao paulo,SP,,,
1007,-23.54816616,-46.63823833,são paulo,SP,,,
1032,-23.54050566,-46.63541487,sao paulo,SP,,,
1005,-23.54875839,-46.63841095,sao paulo,SP,,,
1031,-23.54252079,-46.63533516,sao paulo,SP,,,
1037,-23.54609337,-46.63975919,sao paulo,SP,,,
1038,-23.54413981,-46.64041077,sao paulo,SP,,,
1004,-23.54953495,-46.63430667,sao paulo,SP,,,
1047,-23.54567822,-46.64050974,sao paulo,SP,,,
1027,-23.5382128,-46.63137061,sao paulo,SP,,,
1014,-23.54708227,-46.63340844,sao paulo,SP,,,
1006,-23.55031722,-46.63660364,são paulo,SP,,,
1007,-23.55033958,-46.63744114,sao paulo,SP,,,
1020,-23.55248245,-46.62938956,sao paulo,SP,,,
1014,-23.54631892,-46.63343056,são paulo,SP,,,
1030,-23.53723949,-46.63298207,sao paulo,SP,,,
1005,-23.54998003,-46.63476783,sao paulo,SP,,,
1010,-23.54536151,-46.63468953,sao paulo,SP,,,
1033,-23.53784453,-46.63419203,sao paulo,SP,,,
1046,-23.54536858,-46.64318283,sao paulo,SP,,,
1046,-23.54535489,-46.64401432,sao paulo,SP,,,
1033,-23.5401594,-46.63548455,sao paulo,SP,,,
1040,-23.54087671,-46.63821831,sao paulo,SP,,,
1031,-23.53880323,-46.63400118,sao paulo,SP,,,
1038,-23.54434011,-46.64055219,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,sao paulo,SP,,,
1027,-23.53777113,-46.62941855,sao paulo,SP,,,
1004,-23.54963706,-46.63405683,sao paulo,SP,,,
1042,-23.54504537,-46.64018793,sao paulo,SP,,,
1027,-23.53887661,-46.62859298,são paulo,SP,,,
1046,-23.54510615,-46.64381019,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,são paulo,SP,,,
1037,-23.54518734,-46.63785524,sao paulo,SP,,,
1027,-23.5380239,-46.62946592,são paulo,SP,,,
1001,-23.55049771,-46.63433818,sao paulo,SP,,,
1012,-23.54774227,-46.63519854,sao paulo,SP,,,
1033,-23.54079672,-46.63647343,sao paulo,SP,,,
1048,-23.54717012,-46.63957039,sao paulo,SP,,,
1050,-23.54872262,-46.64376241,sao paulo,SP,,,
1020,-23.55249447,-46.631394,sao paulo,SP,,,
1007,-23.55009664,-46.63793479,sao paulo,SP,,,
1020,-23.55248245,-46.62938956,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,sao paulo,SP,,,
1035,-23.54189541,-46.64107389,sao paulo,SP,,,
1050,-23.54894982,-46.64192752,sao paulo,SP,,,
1046,-23.54536858,-46.64318283,sao paulo,SP,,,
1002,-23.54855107,-46.63507239,sao paulo,SP,,,
1004,-23.55020209,-46.63522085,sao paulo,SP,,,
1022,-23.54431878,-46.63085444,sao paulo,SP,,,
1020,-23.55249447,-46.631394,sao paulo,SP,,,
1044,-23.54498638,-46.64193898,sao paulo,SP,,,
1021,-23.54457585,-46.63244359,sao paulo,SP,,,
1037,-23.54519874,-46.63791575,sao paulo,SP,,,
1001,-23.549292,-46.63355948,sao paulo,SP,,,
1031,-23.54252079,-46.63533516,sao paulo,SP,,,
1009,-23.54907483,-46.63756199,são paulo,SP,,,
1035,-23.54174094,-46.6413562,sao paulo,SP,,,
1033,-23.5403213,-46.63639482,sao paulo,SP,,,
1036,-23.54045128,-46.64357022,sao paulo,SP,,,
1028,-23.53602775,-46.63287853,sao paulo,SP,,,
1046,-23.54681742,-46.64538,sao paulo,SP,,,
1035,-23.54020456,-46.64414706,são paulo,SP,,,
1043,-23.54684406,-46.64062846,são paulo,SP,,,
1018,-23.55158624,-46.63361949,sao paulo,SP,,,
1026,-23.53925653,-46.63344053,sao paulo,SP,,,
1041,-23.54371285,-46.64026323,sao paulo,SP,,,
1037,-23.5467046,-46.64033633,sao paulo,SP,,,
1048,-23.54718812,-46.63958839,sao paulo,SP,,,
1042,-23.5447206,-46.64051557,são paulo,SP,,,
1026,-23.5392575,-46.6332925,sao paulo,SP,,,
1010,-23.54536151,-46.63468953,sao paulo,SP,,,
1047,-23.54627311,-46.64122517,sao paulo,SP,,,
1021,-23.54124788,-46.6320802,são paulo,SP,,,
1050,-23.54848058,-46.64052507,sao paulo,SP,,,
1050,-23.5484706,-46.64047557,sao paulo,SP,,,
1050,-23.54900941,-46.64281228,são paulo,SP,,,
1025,-23.54057518,-46.63193609,são paulo,SP,,,
1010,-23.54780696,-46.63612182,sao paulo,SP,,,
1020,-23.55249553,-46.63206,sao paulo,SP,,,
1020,-23.5525495,-46.63163153,sao paulo,SP,,,
1017,-23.54981335,-46.63035027,sao paulo,SP,,,
1030,-23.54341777,-46.63289994,sao paulo,SP,,,
1032,-23.5407423,-46.63557064,sao paulo,SP,,,
1027,-23.53762502,-46.63031301,são paulo,SP,,,
1007,-23.55081647,-46.63618116,sao paulo,SP,,,
1010,-23.54536151,-46.63468953,sao paulo,SP,,,
1046,-23.54510615,-46.64381019,sao paulo,SP,,,
1015,-23.54482635,-46.63086956,sao paulo,SP,,,
1046,-23.54504786,-46.64317277,sao paulo,SP,,,
1045,-23.54159376,-46.64189379,sao paulo,SP,,,
1012,-23.54774227,-46.63519854,sao paulo,SP,,,
1041,-23.54408484,-46.63978569,são paulo,SP,,,
1020,-23.55185432,-46.62920012,sao paulo,SP,,,
1032,-23.54119148,-46.63499346,sao paulo,SP,,,
1045,-23.54159376,-46.64189379,sao paulo,SP,,,
1003,-23.54897653,-46.6357405,sao paulo,SP,,,
1047,-23.54627311,-46.64122517,sao paulo,SP,,,
1019,-23.55148951,-46.63140318,sao paulo,SP,,,
1005,-23.54893341,-46.63811235,sao paulo,SP,,,
1037,-23.54646257,-46.6401453,sao paulo,SP,,,
1033,-23.54079672,-46.63647343,sao paulo,SP,,,
1004,-23.54950697,-46.63442817,são paulo,SP,,,
1046,-23.54516589,-46.6437858,sao paulo,SP,,,
1020,-23.55254746,-46.63015103,sao paulo,SP,,,
1022,-23.54449763,-46.63146175,sao paulo,SP,,,
1050,-23.54867969,-46.64050885,sao paulo,SP,,,
1047,-23.54660532,-46.64198217,sao paulo,SP,,,
1048,-23.54747592,-46.64031782,sao paulo,SP,,,
1020,-23.55249553,-46.63206,sao paulo,SP,,,
1039,-23.54188301,-46.63991947,sao paulo,SP,,,
1042,-23.54539459,-46.6397187,sao paulo,SP,,,
1001,-23.55049771,-46.63433818,sao paulo,SP,,,
1035,-23.54317294,-46.63888915,sao paulo,SP,,,
1027,-23.53836124,-46.6305241,sao paulo,SP,,,
1022,-23.54452463,-46.63146175,sao paulo,SP,,,
1031,-23.54199773,-46.63482436,sao paulo,SP,,,
1014,-23.54636265,-46.6336764,sao paulo,SP,,,
1046,-23.54639669,-46.64305934,sao paulo,SP,,,
1034,-23.54281374,-46.63769689,sao paulo,SP,,,
1026,-23.5394254,-46.63342429,sao paulo,SP,,,
1038,-23.5424807,-46.63809888,sao paulo,SP,,,
1030,-23.5383993,-46.63288761,sao paulo,SP,,,
1044,-23.54575105,-46.64132694,sao paulo,SP,,,
1048,-23.54744892,-46.64016924,sao paulo,SP,,,
1007,-23.55009664,-46.63793479,sao paulo,SP,,,
1017,-23.54917841,-46.6321152,sao paulo,SP,,,
1021,-23.54441288,-46.63251708,sao paulo,SP,,,
1034,-23.54210654,-46.63658203,são paulo,SP,,,
1020,-23.5525495,-46.63163153,sao paulo,SP,,,
1038,-23.54367242,-46.63971305,sao paulo,SP,,,
1046,-23.54574166,-46.64304484,são paulo,SP,,,
1039,-23.5421608,-46.64021587,sao paulo,SP,,,
1027,-23.537594,-46.63035901,sao paulo,SP,,,
1020,-23.55253336,-46.62960898,sao paulo,SP,,,
1048,-23.54744892,-46.64016924,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1010,-23.54780696,-46.63612182,sao paulo,SP,,,
1009,-23.54634051,-46.6362385,sao paulo,SP,,,
1039,-23.54204501,-46.64010847,sao paulo,SP,,,
1011,-23.54669049,-46.63544696,sao paulo,SP,,,
1015,-23.5477507,-46.63354573,sao paulo,SP,,,
1017,-23.55011991,-46.63173986,são paulo,SP,,,
1046,-23.54639669,-46.64305934,sao paulo,SP,,,
1032,-23.54246024,-46.63618793,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,sao paulo,SP,,,
1045,-23.54230307,-46.64280269,sao paulo,SP,,,
1026,-23.53984025,-46.63026399,sao paulo,SP,,,
1017,-23.54981335,-46.63035027,sao paulo,SP,,,
1017,-23.54904877,-46.63111414,sao paulo,SP,,,
1015,-23.5480318,-46.63357616,sao paulo,SP,,,
1008,-23.54481304,-46.63517842,sao paulo,SP,,,
1004,-23.54956506,-46.63443933,sao paulo,SP,,,
1018,-23.55097799,-46.63184861,sao paulo,SP,,,
1033,-23.54033364,-46.63646321,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1042,-23.5447206,-46.64051557,sao paulo,SP,,,
1002,-23.54855107,-46.63507239,sao paulo,SP,,,
1014,-23.54681642,-46.63344675,são paulo,SP,,,
1040,-23.5409637,-46.63836884,sao paulo,SP,,,
1033,-23.53685925,-46.63579333,sao paulo,SP,,,
1022,-23.54434299,-46.63276503,sao paulo,SP,,,
1017,-23.54981335,-46.63035027,são paulo,SP,,,
1047,-23.54599882,-46.64083474,sao paulo,SP,,,
1031,-23.54252079,-46.63533516,sao paulo,SP,,,
1036,-23.54045128,-46.64357022,sao paulo,SP,,,
1011,-23.54763955,-46.63603162,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1028,-23.53647775,-46.63112892,são paulo,SP,,,
1047,-23.54542379,-46.64006419,sao paulo,SP,,,
1042,-23.54394222,-46.64144564,sao paulo,SP,,,
1013,-23.546421,-46.63436151,sao paulo,SP,,,
1009,-23.54894236,-46.63759162,sao paulo,SP,,,
1036,-23.54525363,-46.6350671,sao paulo,SP,,,
1012,-23.5477124,-46.63471152,sao paulo,SP,,,
1033,-23.5403213,-46.63639482,sao paulo,SP,,,
1025,-23.54079712,-46.63327039,sao paulo,SP,,,
1038,-23.54434011,-46.64055219,sao paulo,SP,,,
1007,-23.55039252,-46.63730164,sao paulo,SP,,,
1016,-23.54931039,-46.63122104,sao paulo,SP,,,
1048,-23.54718812,-46.63958839,sao paulo,SP,,,
1009,-23.54634051,-46.6362385,sao paulo,SP,,,
1014,-23.54694058,-46.63331192,são paulo,SP,,,
1018,-23.55184618,-46.63375644,sao paulo,SP,,,
1034,-23.5426419,-46.63780794,sao paulo,SP,,,
1026,-23.5394254,-46.63342429,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1034,-23.54330849,-46.63846918,sao paulo,SP,,,
1020,-23.5525495,-46.63163153,sao paulo,SP,,,
1035,-23.54098377,-46.64256853,sao paulo,SP,,,
1049,-23.54867969,-46.64050885,sao paulo,SP,,,
1027,-23.53778977,-46.63043883,são paulo,SP,,,
1050,-23.54984454,-46.64581976,sao paulo,SP,,,
1014,-23.54476231,-46.63395824,são paulo,SP,,,
1046,-23.54639669,-46.64305934,são paulo,SP,,,
1023,-23.5437724,-46.63106187,sao paulo,SP,,,
1019,-23.55162646,-46.63041168,sao paulo,SP,,,
1008,-23.54526116,-46.63554571,sao paulo,SP,,,
1040,-23.54011171,-46.63701681,sao paulo,SP,,,
1030,-23.53652807,-46.63302311,são paulo,SP,,,
1031,-23.54199773,-46.63482436,sao paulo,SP,,,
1019,-23.55239109,-46.62960279,sao paulo,SP,,,
1042,-23.54488037,-46.64038839,sao paulo,SP,,,
1023,-23.54186689,-46.63141666,sao paulo,SP,,,
1048,-23.54705213,-46.63947796,sao paulo,SP,,,
1050,-23.54874766,-46.64239137,sao paulo,SP,,,
1022,-23.54779463,-46.63023792,sao paulo,SP,,,
1023,-23.54108153,-46.63084532,sao paulo,SP,,,
1033,-23.53685925,-46.63579333,sao paulo,SP,,,
1017,-23.54904877,-46.63111414,sao paulo,SP,,,
1035,-23.5404397,-46.64371578,sao paulo,SP,,,
1028,-23.53656677,-46.63079937,sao paulo,SP,,,
1050,-23.54872317,-46.641603,sao paulo,SP,,,
1035,-23.54310813,-46.63895041,sao paulo,SP,,,
1005,-23.54978003,-46.63535899,sao paulo,SP,,,
1015,-23.54656834,-46.63253305,sao paulo,SP,,,
1035,-23.54044287,-46.64379339,sao paulo,SP,,,
1020,-23.55249553,-46.63206,sao paulo,SP,,,
1011,-23.54763955,-46.63603162,sao paulo,SP,,,
1048,-23.54671784,-46.63935658,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1047,-23.54561984,-46.64032624,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1049,-23.54530659,-46.63699457,sao paulo,SP,,,
1050,-23.54875559,-46.6427892,sao paulo,SP,,,
1027,-23.537594,-46.63035901,sao paulo,SP,,,
1034,-23.54299556,-46.63757567,sao paulo,SP,,,
1027,-23.53860937,-46.62956255,sao paulo,SP,,,
1049,-23.54775737,-46.64024304,sao paulo,SP,,,
1044,-23.54569802,-46.64135941,sao paulo,SP,,,
1033,-23.54077243,-46.63658628,são paulo,SP,,,
1001,-23.5497793,-46.63395712,sao paulo,SP,,,
1046,-23.54573128,-46.64319919,são paulo,SP,,,
1014,-23.54533829,-46.63358225,sao paulo,SP,,,
1047,-23.54543522,-46.64016774,sao paulo,SP,,,
1017,-23.54885183,-46.63120715,sao paulo,SP,,,
1042,-23.54504537,-46.64018793,sao paulo,SP,,,
1017,-23.55001091,-46.63116637,sao paulo,SP,,,
1026,-23.5394254,-46.63342429,sao paulo,SP,,,
1041,-23.54349554,-46.64052368,sao paulo,SP,,,
1020,-23.55253336,-46.62960898,sao paulo,SP,,,
1047,-23.54627311,-46.64122517,sao paulo,SP,,,
1030,-23.54203523,-46.63296206,sao paulo,SP,,,
1050,-23.54977352,-46.64559901,sao paulo,SP,,,
1009,-23.5469354,-46.63658793,sao paulo,SP,,,
1020,-23.55248245,-46.62938956,sao paulo,SP,,,
1025,-23.54041081,-46.63126494,sao paulo,SP,,,
1011,-23.54669049,-46.63544696,são paulo,SP,,,
1048,-23.54705213,-46.63947796,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,são paulo,SP,,,
1048,-23.54630356,-46.63909555,sao paulo,SP,,,
1032,-23.54020741,-46.63530381,são paulo,SP,,,
1014,-23.54463184,-46.6339372,sao paulo,SP,,,
1010,-23.54565701,-46.63457025,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1013,-23.54737087,-46.63423875,sao paulo,SP,,,
1047,-23.54644429,-46.6416032,sao paulo,SP,,,
1014,-23.54463184,-46.6339372,sao paulo,SP,,,
1021,-23.5388252,-46.63201104,sao paulo,SP,,,
1043,-23.54684406,-46.64062846,são paulo,SP,,,
1050,-23.5484706,-46.64047557,sao paulo,SP,,,
1005,-23.54978003,-46.63535899,são paulo,SP,,,
1026,-23.5394395,-46.63306387,são paulo,SP,,,
1028,-23.53602775,-46.63287853,sao paulo,SP,,,
1037,-23.5463444,-46.63995922,sao paulo,SP,,,
1036,-23.54282808,-46.63939931,sao paulo,SP,,,
1017,-23.54968992,-46.63051281,sao paulo,SP,,,
1020,-23.55248245,-46.62938956,sao paulo,SP,,,
1047,-23.54542379,-46.64006419,sao paulo,SP,,,
1014,-23.54489981,-46.63375772,são paulo,SP,,,
1033,-23.5401594,-46.63548455,sao paulo,SP,,,
1020,-23.55253336,-46.62960898,sao paulo,SP,,,
1020,-23.55249553,-46.63206,sao paulo,SP,,,
1036,-23.5402725,-46.64390844,sao paulo,SP,,,
1031,-23.54162041,-46.63581283,sao paulo,SP,,,
1014,-23.54489981,-46.63375772,sao paulo,SP,,,
1032,-23.53880346,-46.63483247,sao paulo,SP,,,
1016,-23.54848627,-46.63319342,sao paulo,SP,,,
1009,-23.54569154,-46.63586606,são paulo,SP,,,
1044,-23.54468934,-46.64222374,sao paulo,SP,,,
1012,-23.54767771,-46.63514743,sao paulo,SP,,,
1040,-23.53989807,-46.63668703,sao paulo,SP,,,
1020,-23.55185432,-46.62920012,são paulo,SP,,,
1036,-23.54155003,-46.64154927,sao paulo,SP,,,
1045,-23.54248277,-46.64293043,são paulo,SP,,,
1050,-23.55073675,-46.64337117,sao paulo,SP,,,
1008,-23.5461465,-46.6356105,sao paulo,SP,,,
1017,-23.54981335,-46.63035027,sao paulo,SP,,,
1033,-23.54003535,-46.63590402,sao paulo,SP,,,
1042,-23.54488037,-46.64038839,sao paulo,SP,,,
1046,-23.54573128,-46.64319919,sao paulo,SP,,,
1025,-23.54065214,-46.63243878,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,são paulo,SP,,,
1045,-23.54275398,-46.64148203,sao paulo,SP,,,
1001,-23.549292,-46.63355948,sao paulo,SP,,,
1016,-23.54928367,-46.6314849,sao paulo,SP,,,
1033,-23.53914718,-46.63583236,sao paulo,SP,,,
1017,-23.54981335,-46.63035027,sao paulo,SP,,,
1034,-23.54196702,-46.63707836,sao paulo,SP,,,
1002,-23.54464134,-46.63317979,são paulo,SP,,,
1041,-23.54463817,-46.63920081,sao paulo,SP,,,
1050,-23.54900941,-46.64281228,são paulo,SP,,,
1048,-23.54671784,-46.63935658,sao paulo,SP,,,
1045,-23.542925,-46.64342395,sao paulo,SP,,,
1048,-23.54744892,-46.64016924,sao paulo,SP,,,
1004,-23.55069857,-46.63537055,sao paulo,SP,,,
1025,-23.54044584,-46.63155744,sao paulo,SP,,,
1033,-23.53784353,-46.63670328,sao paulo,SP,,,
1021,-23.54418466,-46.63264375,sao paulo,SP,,,
1047,-23.54556122,-46.64033874,sao paulo,SP,,,
1050,-23.54872317,-46.641603,sao paulo,SP,,,
1019,-23.55201591,-46.63093169,sao paulo,SP,,,
1032,-23.53626644,-46.63404603,sao paulo,SP,,,
1020,-23.55253336,-46.62960898,sao paulo,SP,,,
1021,-23.53993066,-46.63212395,sao paulo,SP,,,
1030,-23.540922,-46.63279105,sao paulo,SP,,,
1020,-23.5525495,-46.63163153,sao paulo,SP,,,
1020,-23.55248245,-46.62938956,sao paulo,SP,,,
1014,-23.54552707,-46.63355216,sao paulo,SP,,,
1003,-23.54904348,-46.63513311,sao paulo,SP,,,
1026,-23.5394395,-46.63306387,sao paulo,SP,,,
1036,-23.54170002,-46.64131782,sao paulo,SP,,,
1007,-23.55009664,-46.63793479,são paulo,SP,,,
1046,-23.54536858,-46.64318283,sao paulo,SP,,,
1047,-23.54542379,-46.64006419,sao paulo,SP,,,
1008,-23.54677927,-46.63639002,sao paulo,SP,,,
1005,-23.54976292,-46.63610029,sao paulo,SP,,,
1045,-23.54248277,-46.64293043,são paulo,SP,,,
1033,-23.5368108,-46.63572116,sao paulo,SP,,,
1010,-23.54780696,-46.63612182,sao paulo,SP,,,
1009,-23.5469354,-46.63658793,sao paulo,SP,,,
1050,-23.54872262,-46.64376241,sao paulo,SP,,,
1013,-23.54692321,-46.6342637,sao paulo,SP,,,
1050,-23.54910733,-46.6441046,são paulo,SP,,,
1021,-23.54820996,-46.63070409,sao paulo,SP,,,
1017,-23.54939937,-46.63101768,sao paulo,SP,,,
1045,-23.54248277,-46.64293043,são paulo,SP,,,
1050,-23.54985418,-46.6431394,são paulo,SP,,,
1034,-23.54299556,-46.63757567,sao paulo,SP,,,
1031,-23.54303493,-46.63494608,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1035,-23.54310813,-46.63895041,sao paulo,SP,,,
1048,-23.54751994,-46.64056532,sao paulo,SP,,,
1041,-23.54408484,-46.63978569,sao paulo,SP,,,
1047,-23.54644429,-46.6416032,são paulo,SP,,,
1050,-23.54894982,-46.64192752,sao paulo,SP,,,
1039,-23.54002856,-46.63728576,sao paulo,SP,,,
1050,-23.54869367,-46.64268612,sao paulo,SP,,,
1039,-23.54365254,-46.64178533,sao paulo,SP,,,
1025,-23.54039281,-46.63122444,sao paulo,SP,,,
1005,-23.54981909,-46.63560589,sao paulo,SP,,,
1050,-23.54943331,-46.64461568,sao paulo,SP,,,
1049,-23.54779231,-46.64058831,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1013,-23.54692321,-46.6342637,sao paulo,SP,,,
1045,-23.54248736,-46.64293487,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1047,-23.54644429,-46.6416032,sao paulo,SP,,,
1046,-23.54639669,-46.64305934,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1050,-23.54875559,-46.6427892,sao paulo,SP,,,
1034,-23.54196702,-46.63707836,sao paulo,SP,,,
1043,-23.54578197,-46.64137663,são paulo,SP,,,
1003,-23.54890065,-46.63715701,sao paulo,SP,,,
1028,-23.53487948,-46.63955927,sao paulo,SP,,,
1009,-23.54534853,-46.63566476,sao paulo,SP,,,
1047,-23.54627311,-46.64122517,sao paulo,SP,,,
1045,-23.54159376,-46.64189379,sao paulo,SP,,,
1014,-23.54649786,-46.63340152,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,sao paulo,SP,,,
1050,-23.5484706,-46.64047557,sao paulo,SP,,,
1050,-23.54940554,-46.64338206,sao paulo,SP,,,
1026,-23.53931713,-46.63258403,sao paulo,SP,,,
1046,-23.54659458,-46.64303357,são paulo,SP,,,
1048,-23.54763491,-46.64115924,sao paulo,SP,,,
1050,-23.54984752,-46.64562246,sao paulo,SP,,,
1002,-23.54855107,-46.63507239,sao paulo,SP,,,
1045,-23.54275398,-46.64148203,sao paulo,SP,,,
1032,-23.54159274,-46.63525059,sao paulo,SP,,,
1017,-23.55015993,-46.6314654,sao paulo,SP,,,
1044,-23.54727688,-46.63992378,sao paulo,SP,,,
1045,-23.54179442,-46.64277789,sao paulo,SP,,,
1014,-23.54552707,-46.63355216,sao paulo,SP,,,
1036,-23.5402725,-46.64390844,sao paulo,SP,,,
1005,-23.54961248,-46.63653203,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1048,-23.54671784,-46.63935658,sao paulo,SP,,,
1015,-23.5479735,-46.6334685,sao paulo,SP,,,
1050,-23.54910733,-46.6441046,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,são paulo,SP,,,
1049,-23.54775737,-46.6403509,sao paulo,SP,,,
1020,-23.55119239,-46.62828994,sao paulo,SP,,,
1037,-23.54518734,-46.63785524,sao paulo,SP,,,
1033,-23.53615608,-46.63565006,sao paulo,SP,,,
1030,-23.53818525,-46.63294105,sao paulo,SP,,,
1004,-23.54953495,-46.63430667,sao paulo,SP,,,
1037,-23.54519874,-46.63791575,sao paulo,SP,,,
1009,-23.54907483,-46.63756199,sao paulo,SP,,,
1001,-23.54995127,-46.63402709,são paulo,SP,,,
1048,-23.54718812,-46.63958839,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1031,-23.54199773,-46.63482436,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,são paulo,SP,,,
1046,-23.54573128,-46.64319919,sao paulo,SP,,,
1011,-23.54669049,-46.63544696,sao paulo,SP,,,
1046,-23.54681742,-46.64538,sao paulo,SP,,,
1024,-23.54186295,-46.63003529,sao paulo,SP,,,
1036,-23.54177419,-46.6411341,sao paulo,SP,,,
1046,-23.54639669,-46.64305934,sao paulo,SP,,,
1014,-23.54624595,-46.63344449,são paulo,SP,,,
1031,-23.544207,-46.636281,são paulo,SP,,,
1044,-23.54447541,-46.64244052,sao paulo,SP,,,
1009,-23.54894236,-46.63759162,sao paulo,SP,,,
1008,-23.5479516,-46.6370549,sao paulo,SP,,,
1046,-23.54536858,-46.64318283,sao paulo,SP,,,
1042,-23.54473937,-46.64058843,são paulo,SP,,,
1032,-23.5407423,-46.63557064,sao paulo,SP,,,
1032,-23.53764971,-46.6345406,sao paulo,SP,,,
1036,-23.54282808,-46.63939931,sao paulo,SP,,,
1046,-23.54525657,-46.64271863,sao paulo,SP,,,
1046,-23.54536858,-46.64318283,sao paulo,SP,,,
1021,-23.54832793,-46.63064559,sao paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1014,-23.54645334,-46.63394723,sao paulo,SP,,,
1039,-23.54188301,-46.63991947,sao paulo,SP,,,
1024,-23.54124105,-46.62989971,sao paulo,SP,,,
1013,-23.54732513,-46.63418379,são paulo,SP,,,
1020,-23.55223547,-46.62844066,sao paulo,SP,,,
1016,-23.54849513,-46.63349063,sao paulo,SP,,,
1017,-23.5495334,-46.63094823,sao paulo,SP,,,
1010,-23.54565701,-46.63457025,sao paulo,SP,,,
1001,-23.549292,-46.63355948,sao paulo,SP,,,
1032,-23.5380461,-46.63465885,sao paulo,SP,,,
1039,-23.54054917,-46.63807798,sao paulo,SP,,,
1046,-23.54531792,-46.6439748,sao paulo,SP,,,
1026,-23.53984025,-46.63026399,sao paulo,SP,,,
1043,-23.54551999,-46.6415546,sao paulo,SP,,,
1044,-23.54669819,-46.64068909,sao paulo,SP,,,
1008,-23.5479516,-46.6370549,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,sao paulo,SP,,,
1014,-23.54645334,-46.63394723,são paulo,SP,,,
1020,-23.55248245,-46.62938956,sao paulo,SP,,,
1035,-23.54098383,-46.64256856,sao paulo,SP,,,
1025,-23.54120589,-46.63380609,são paulo,SP,,,
1039,-23.54175384,-46.63976074,sao paulo,SP,,,
1050,-23.54872262,-46.64376241,sao paulo,SP,,,
1013,-23.54768632,-46.63413977,sao paulo,SP,,,
